state_newspaper,newspaper,newspaper_id,year,office,dist,dname,state_election,cand_name,party,endorsed,d_inc,r_inc,o_inc,notes_endorse,extraction_confidence,source_folder,permid,icpsr,bonica_rid,recipient_cfscore,dwnom1,dwnom2,dime_party_code,dime_match_score,dime_match_confidence,bioname_voteview,voteview_match_score,voteview_match_confidence,sler_id,sler_name,sler_vote,sler_outcome,sler_party,sler_match_score,sler_match_confidence,merge_conflict
CA,LOS ANGELES TIMES,103000,1944,H,15,15,CA,"MCDONOUGH, GORDON LEO",Republican,1,,,,,,Los Angeles Times,1419,6220,,,0.205,-0.25,,,,"McDONOUGH, Gordon Leo",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1944,H,12,12,CA,"MCLAUGHLIN, ROY P.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1944,H,13,13,CA,"POULSON, NORRIS",Republican,1,,1,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1944,H,21,21,CA,"SHEPPARD, HARRY RICHARD",Democrat,1,1,,,,,Los Angeles Times,1419,8444,,,-0.27,0.279,,,,"SHEPPARD, Harry Richard",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1944,SENATOR,,,CA,"HOUSER, FREDERICK F.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,ATTORNEY GENERAL,,,CA,"HOWSER, FRED N.",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,COMPTROLLER,,,CA,"KUCHEL, THOMAS HENRY",Bipartisan,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,GOVERNOR,,,CA,"WARREN, EARL",Bipartisan,1,,,1,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,H,18,18,CA,"BRADLEY, WILLIS WINTER",Republican,1,1,,,,,Los Angeles Times,1419,961,,,0.247,-0.351,,,,"BRADLEY, Willis Winter",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,H,20,20,CA,"HINSHAW, JOHN CARL WILLIAM",Republican,1,,1,,,,Los Angeles Times,1419,4450,,,0.148,-0.284,,,,"HINSHAW, John Carl Williams",98,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,H,19,19,CA,"HOLIFIELD, CHET",Bipartisan,0,,,1,NO ENDORSEMENT,,Los Angeles Times,1419,4514,,,-0.467,0.218,,,,"HOLIFIELD, Chester Earl",78,0.7,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,H,16,16,CA,"JACKSON, DOLD LESTER",Republican,1,,,1,,,Los Angeles Times,1419,4846,,,0.312,-0.28,,,,"JACKSON, Donald Lester",95,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,H,17,17,CA,"KING, CECIL RHODES",Bipartisan,0,,,1,NO ENDORSEMENT,,Los Angeles Times,1419,5255,,,-0.468,0.144,,,,"KING, Cecil Rhodes",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,H,15,15,CA,"MCDONOUGH, GORDON LEO",Bipartisan,1,,,1,,,Los Angeles Times,1419,6220,,,0.205,-0.25,,,,"McDONOUGH, Gordon Leo",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,H,12,12,CA,"NIXON, RICHARD M.",Republican,1,1,,,,,Los Angeles Times,1419,6939,,,0.162,-0.388,,,,"NIXON, Richard Milhous",82,0.7,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,H,13,13,CA,"POULSON, NORRIS",Republican,1,1,,,,,Los Angeles Times,1419,7566,,,0.207,-0.424,,,,"POULSON, C. Norris",90,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,H,14,14,CA,"ROBERTS, FREDERICK M.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,H,21,21,CA,"SHEPPARD, HARRY RICHARD",Democrat,1,1,,,,,Los Angeles Times,1419,8444,,,-0.27,0.279,,,,"SHEPPARD, Harry Richard",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,LT GOVERNOR,,,CA,"KNIGHT, GOODWIN J.",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,SEC OF STATE,,,CA,"JORDAN, FRANK M.",Bipartisan,1,,,1,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,SENATOR,,,CA,"KNOWLAND, WILLIAM FIFE",Republican,1,,,,,,Los Angeles Times,1419,5343,,,0.227,-0.453,,,,"KNOWLAND, William Fife",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1946,TREASURER,,,CA,"JOHNSON, CHARLES G.",Bipartisan,1,,,1,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1948,H,14,14,CA,"BRADEN, W. WALLACE",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1948,H,18,18,CA,"BRADLEY, WILLIS WINTER",Republican,1,,1,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1948,H,20,20,CA,"HINSHAW, JOHN CARL WILLIAM",Bipartisan,1,,,1,,,Los Angeles Times,1419,4450,,,0.148,-0.284,,,,"HINSHAW, John Carl Williams",98,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1948,H,16,16,CA,"JACKSON, DOLD LESTER",Republican,1,,1,,,,Los Angeles Times,1419,4846,,,0.312,-0.28,,,,"JACKSON, Donald Lester",95,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1948,H,21,21,CA,"LATHROP, LOWELL E.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1948,H,15,15,CA,"MCDONOUGH, GORDON LEO",Bipartisan,1,,,1,,,Los Angeles Times,1419,6220,,,0.205,-0.25,,,,"McDONOUGH, Gordon Leo",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1948,H,12,12,CA,"NIXON, RICHARD M.",Bipartisan,1,,,1,,,Los Angeles Times,1419,6939,,,0.162,-0.388,,,,"NIXON, Richard Milhous",82,0.7,,,,,,,,
CA,LOS ANGELES TIMES,103000,1948,H,13,13,CA,"POULSON, NORRIS",Republican,1,,1,,,,Los Angeles Times,1419,7566,,,0.207,-0.424,,,,"POULSON, C. Norris",90,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1948,H,19,19,CA,"QUIGLEY, JOSEPH FRANCIS",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,ATTORNEY GENERAL,,,CA,"SHATTUCK, EDWARD S.",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,COMPTROLLER,,,CA,"KUCHEL, THOMAS HENRY",Bipartisan,1,,,1,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,GOVERNOR,,,CA,"WARREN, EARL",Republican,1,,1,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,H,14,14,CA,"HARDY, JACK W.",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,H,12,12,CA,"HILLINGS, PATRICK JEROME",Republican,1,,,,,,Los Angeles Times,1419,4437,,,0.253,-0.418,,,,"HILLINGS, Patrick Jerome",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,H,20,20,CA,"HINSHAW, JOHN CARL WILLIAM",Bipartisan,1,,,1,,,Los Angeles Times,1419,4450,,,0.148,-0.284,,,,"HINSHAW, John Carl Williams",98,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,H,18,18,CA,"HOSMER, CRAIG",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,H,16,16,CA,"JACKSON, DOLD LESTER",Republican,1,,1,,,,Los Angeles Times,1419,4846,,,0.312,-0.28,,,,"JACKSON, Donald Lester",95,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,H,15,15,CA,"MCDONOUGH, GORDON LEO",Republican,1,,1,,,,Los Angeles Times,1419,6220,,,0.205,-0.25,,,,"McDONOUGH, Gordon Leo",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,H,13,13,CA,"POULSON, NORRIS",Bipartisan,1,,,1,,,Los Angeles Times,1419,7566,,,0.207,-0.424,,,,"POULSON, C. Norris",90,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,H,21,21,CA,"REYNOLDS, ROY E.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,LT GOVERNOR,,,CA,"KNIGHT, GOODWIN J.",Bipartisan,1,,,1,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,SEC OF STATE,,,CA,"JORDAN, FRANK M.",Bipartisan,1,,,1,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,SENATOR,,,CA,"NIXON, RICHARD M.",Republican,1,,,,,,Los Angeles Times,1419,6939,,,0.162,-0.388,,,,"NIXON, Richard Milhous",82,0.7,,,,,,,,
CA,LOS ANGELES TIMES,103000,1950,TREASURER,,,CA,"JOHNSON, CHARLES G.",Bipartisan,1,,,1,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,H,23,23,CA,"DOYLE, CLYDE GILMAN",Bipartisan,1,,,1,,,Los Angeles Times,1419,2713,,,-0.368,0.134,,,,"DOYLE, Clyde Gilman",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,H,17,17,CA,"FINCH, ROBERT H.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,H,21,21,CA,"HIESTAND, EDGAR WILLARD",Republican,1,,,,,,Los Angeles Times,1419,4388,,,0.49,-0.143,,,,"HIESTAND, Edgar Willard",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,H,25,25,CA,"HILLINGS, PATRICK JEROME",Republican,1,,1,,,,Los Angeles Times,1419,4437,,,0.253,-0.418,,,,"HILLINGS, Patrick Jerome",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,H,20,20,CA,"HINSHAW, JOHN CARL WILLIAM",Bipartisan,1,,,1,,,Los Angeles Times,1419,4450,,,0.148,-0.284,,,,"HINSHAW, John Carl Williams",98,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,H,19,19,CA,"HOLIFIELD, CHET",Democrat,1,1,,,,,Los Angeles Times,1419,4514,,,-0.467,0.218,,,,"HOLIFIELD, Chester Earl",78,0.7,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,H,22,22,CA,"HOLT, JOSEPH FRANKLIN, III",Republican,1,,,,,,Los Angeles Times,1419,4543,,,0.271,-0.23,,,,"HOLT, Joseph Franklin, III",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,H,18,18,CA,"HOSMER, CRAIG",Republican,1,,,,,,Los Angeles Times,1419,4592,,,0.276,-0.292,,,,"HOSMER, Craig",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,H,16,16,CA,"JACKSON, DOLD LESTER",Republican,1,,1,,,,Los Angeles Times,1419,4846,,,0.312,-0.28,,,,"JACKSON, Donald Lester",95,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,H,15,15,CA,"MCDONOUGH, GORDON LEO",Republican,1,,1,,,,Los Angeles Times,1419,6220,,,0.205,-0.25,,,,"McDONOUGH, Gordon Leo",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,H,24,24,CA,"POULSON, NORRIS",Bipartisan,1,,,1,,,Los Angeles Times,1419,7566,,,0.207,-0.424,,,,"POULSON, C. Norris",90,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,H,26,26,CA,"YORTY, SAMUEL WILLIAM",Bipartisan,1,,,1,,,Los Angeles Times,1419,10431,,,-0.31,0.122,,,,"YORTY, Samuel William",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1952,PRESIDENT,,,CA,"EISENHOWER, DWIGHT D.",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,ATTORNEY GENERAL,,,CA,"BROWN, EDMUND G. (PAT)",Bipartisan,1,,,1,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,COMPTROLLER,,,CA,"KIRKWOOD, ROBERT C.",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,GOVERNOR,,,CA,"KNIGHT, GOODWIN J.",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,H,23,23,CA,"BUSSING, FRANK G.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,H,17,17,CA,"FINCH, ROBERT H.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,H,21,21,CA,"HIESTAND, EDGAR WILLARD",Republican,1,,1,,,,Los Angeles Times,1419,4388,,,0.49,-0.143,,,,"HIESTAND, Edgar Willard",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,H,25,25,CA,"HILLINGS, PATRICK JEROME",Republican,1,,1,,,,Los Angeles Times,1419,4437,,,0.253,-0.418,,,,"HILLINGS, Patrick Jerome",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,H,20,20,CA,"HINSHAW, JOHN CARL WILLIAM",Republican,1,,1,,,,Los Angeles Times,1419,4450,,,0.148,-0.284,,,,"HINSHAW, John Carl Williams",98,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,H,22,22,CA,"HOLT, JOSEPH FRANKLIN, III",Republican,1,,1,,,,Los Angeles Times,1419,4543,,,0.271,-0.23,,,,"HOLT, Joseph Franklin, III",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,H,18,18,CA,"HOSMER, CRAIG",Republican,1,,1,,,,Los Angeles Times,1419,4592,,,0.276,-0.292,,,,"HOSMER, Craig",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,H,16,16,CA,"JACKSON, DOLD LESTER",Republican,1,,1,,,,Los Angeles Times,1419,4846,,,0.312,-0.28,,,,"JACKSON, Donald Lester",95,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,H,24,24,CA,"LIPSCOMB, GLERD PAUL",Republican,1,,,,,,Los Angeles Times,1419,5694,,,0.358,-0.001,,,,"LIPSCOMB, Glenard Paul",95,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,H,15,15,CA,"MCDONOUGH, GORDON LEO",Republican,1,,1,,,,Los Angeles Times,1419,6220,,,0.205,-0.25,,,,"McDONOUGH, Gordon Leo",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,H,26,26,CA,"OWINGS, THEODORE R.",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,H,19,19,CA,"PRITCHARD, RAYMOND R.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,LT GOVERNOR,,,CA,"POWERS, HAROLD J.",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,SEC OF STATE,,,CA,"JORDAN, FRANK M.",Republican,1,,1,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,SENATOR,,,CA,"KUCHEL, THOMAS HENRY",Republican,1,,,,,,Los Angeles Times,1419,5372,,,0.098,-0.61,,,,"KUCHEL, Thomas Henry",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1954,TREASURER,,,CA,"JOHNSON, CHARLES G.",Republican,1,,1,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,H,23,23,CA,"CALVIN, E. ELGIE",Republican,1,,1,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,H,17,17,CA,"FRANKLIN, CHARLES A.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,H,21,21,CA,"HIESTAND, EDGAR WILLARD",Republican,1,,1,,,,Los Angeles Times,1419,4388,,,0.49,-0.143,,,,"HIESTAND, Edgar Willard",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,H,25,25,CA,"HILLINGS, PATRICK JEROME",Republican,1,,1,,,,Los Angeles Times,1419,4437,,,0.253,-0.418,,,,"HILLINGS, Patrick Jerome",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,H,22,22,CA,"HOLT, JOSEPH FRANKLIN, III",Republican,1,,1,,,,Los Angeles Times,1419,4543,,,0.271,-0.23,,,,"HOLT, Joseph Franklin, III",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,H,18,18,CA,"HOSMER, CRAIG",Republican,1,,1,,,,Los Angeles Times,1419,4592,,,0.276,-0.292,,,,"HOSMER, Craig",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,H,16,16,CA,"JACKSON, DOLD LESTER",Republican,1,,1,,,,Los Angeles Times,1419,4846,,,0.312,-0.28,,,,"JACKSON, Donald Lester",95,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,H,24,24,CA,"LIPSCOMB, GLERD PAUL",Republican,1,,1,,,,Los Angeles Times,1419,5694,,,0.358,-0.001,,,,"LIPSCOMB, Glenard Paul",95,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,H,15,15,CA,"MCDONOUGH, GORDON LEO",Republican,1,,1,,,,Los Angeles Times,1419,6220,,,0.205,-0.25,,,,"McDONOUGH, Gordon Leo",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,H,24,24,CA,"PORTER, FAY",Democrat,1,,1,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,H,19,19,CA,"REYNOLDS, ROY E.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,H,20,20,CA,"SMITH, H. ALLEN",Republican,1,,,,,,Los Angeles Times,1419,8628,,,0.421,0.026,,,,"SMITH, H. Allen",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,PRESIDENT,,,CA,"EISENHOWER, DWIGHT D.",Republican,1,,1,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1956,SENATOR,,,CA,"KUCHEL, THOMAS HENRY",Republican,1,,1,,,,Los Angeles Times,1419,5372,,,0.098,-0.61,,,,"KUCHEL, Thomas Henry",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,ATTORNEY GENERAL,,,CA,"HILLINGS, PATRICK JEROME",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,COMPTROLLER,,,CA,"KIRKWOOD, ROBERT C.",Republican,1,,1,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,GOVERNOR,,,CA,"KNOWLAND, WILLIAM FIFE",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,H,17,17,CA,"DIMICELI, LEORD",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,H,21,21,CA,"HIESTAND, EDGAR WILLARD",Republican,1,,1,,,,Los Angeles Times,1419,4388,,,0.49,-0.143,,,,"HIESTAND, Edgar Willard",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,H,22,22,CA,"HOLT, JOSEPH FRANKLIN, III",Republican,1,,1,,,,Los Angeles Times,1419,4543,,,0.271,-0.23,,,,"HOLT, Joseph Franklin, III",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,H,18,18,CA,"HOSMER, CRAIG",Republican,1,,1,,,,Los Angeles Times,1419,4592,,,0.276,-0.292,,,,"HOSMER, Craig",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,H,16,16,CA,"JACKSON, DOLD LESTER",Republican,1,,1,,,,Los Angeles Times,1419,4846,,,0.312,-0.28,,,,"JACKSON, Donald Lester",95,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,H,19,19,CA,"LEPPEK, HARRY VINCENT",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,H,25,25,CA,"LIEBERG, PRESCOTT O.",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,H,24,24,CA,"LIPSCOMB, GLERD PAUL",Republican,1,,1,,,,Los Angeles Times,1419,5694,,,0.358,-0.001,,,,"LIPSCOMB, Glenard Paul",95,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,H,15,15,CA,"MCDONOUGH, GORDON LEO",Republican,1,,1,,,,Los Angeles Times,1419,6220,,,0.205,-0.25,,,,"McDONOUGH, Gordon Leo",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,H,20,20,CA,"SMITH, H. ALLEN",Republican,1,,1,,,,Los Angeles Times,1419,8628,,,0.421,0.026,,,,"SMITH, H. Allen",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,H,26,26,CA,"WRIGHT, CRISPUS",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,LT GOVERNOR,,,CA,"POWERS, HAROLD J.",Republican,1,,1,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,SEC OF STATE,,,CA,"JORDAN, FRANK M.",Republican,1,,1,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,SENATOR,,,CA,"KNIGHT, GOODWIN J.",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1958,TREASURER,,,CA,"BUTTON, A. ROLD",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,H,16,16,CA,"BELL, ALPHONZO E.",Republican,1,,,,,,Los Angeles Times,1419,10505,,,0.183,-0.336,,,,"BELL, Alphonzo",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,H,22,22,CA,"BLANCHARD, LEMOINE",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,H,17,17,CA,"COFFEE, TOM",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,H,23,23,CA,"DOYLE, CLYDE GILMAN",Democrat,1,1,,,,,Los Angeles Times,1419,2713,,,-0.368,0.134,,,,"DOYLE, Clyde Gilman",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,H,21,21,CA,"HIESTAND, EDGAR WILLARD",Republican,1,,1,,,,Los Angeles Times,1419,4388,,,0.49,-0.143,,,,"HIESTAND, Edgar Willard",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,H,18,18,CA,"HOSMER, CRAIG",Republican,1,,1,,,,Los Angeles Times,1419,4592,,,0.276,-0.292,,,,"HOSMER, Craig",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,H,24,24,CA,"LIPSCOMB, GLERD PAUL",Republican,1,,1,,,,Los Angeles Times,1419,5694,,,0.358,-0.001,,,,"LIPSCOMB, Glenard Paul",95,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,H,15,15,CA,"MCDONOUGH, GORDON LEO",Republican,1,,1,,,,Los Angeles Times,1419,6220,,,0.205,-0.25,,,,"McDONOUGH, Gordon Leo",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,H,26,26,CA,"MCINTYRE, WILLIAM E.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,H,25,25,CA,"ROUSSELOT, JOHN HARBIN",Republican,1,1,,,,,Los Angeles Times,1419,10553,,,0.601,0.164,,,,"ROUSSELOT, John Harbin",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,H,23,23,CA,"SCHWARTZ, EMMETT A.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,H,20,20,CA,"SMITH, H. ALLEN",Republican,1,,1,,,,Los Angeles Times,1419,8628,,,0.421,0.026,,,,"SMITH, H. Allen",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1960,PRESIDENT,,,CA,"NIXON, RICHARD M.",Republican,1,,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1962,ATTORNEY GENERAL,,,CA,"COAKLEY, TOM",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1962,COMPTROLLER,,,CA,"REAGAN, BRUCE V.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1962,GOVERNOR,,,CA,"NIXON, RICHARD M.",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1962,H,28,28,CA,"BELL, ALPHONZO E.",Republican,1,,1,,,,Los Angeles Times,1419,10505,,,0.183,-0.336,,,,"BELL, Alphonzo",100,1,,,,,,,,
CA,LOS ANGELES TIMES,103000,1962,H,26,26,CA,"BELTZ, DANIEL",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1962,H,17,17,CA,"BRUINSMA, TED",Republican,1,1,,,,,Los Angeles Times,1419,,,,,,,,,,,,,,,,,,,
CA,LOS ANGELES TIMES,103000,1962,H,23,23,CA,"CLAWSON, DELWIN M. (DEL)",Republican,1,1,,,,,Los Angeles Times,1419,10580,,,0.483,0.132,,,,"CLAWSON, Delwin Morgan",81,0.7,,,,,,,,
